NUM_CPT,CODE_COMMUNE,CODE_SECTEUR,VILLE,CONSO_1,CONSO_0,PROFIL 
05XA613528,2,22,ARCACHON,0,126,4 - NOUVEAUX
05XA613521,2,22,ARCACHON,10,161,4 - NOUVEAUX
05XA613524,2,22,ARCACHON,14,174,4 - NOUVEAUX
05XA613523,2,22,ARCACHON,10,115,4 - NOUVEAUX
05XA613522,2,22,ARCACHON,9,134,4 - NOUVEAUX
05XA613525,2,22,ARCACHON,2,70,4 - NOUVEAUX
05XA613527,2,22,ARCACHON,4,68,4 - NOUVEAUX
05XA613532,2,29,ARCACHON,10,15,4 - NOUVEAUX
05XA613462,2,29,ARCACHON,8,11,4 - NOUVEAUX
05XA613461,2,29,ARCACHON,18,56,4 - NOUVEAUX
05XA613538,2,29,ARCACHON,43,133,4 - NOUVEAUX
05XA613537,2,29,ARCACHON,38,100,4 - NOUVEAUX
05XA613531,2,29,ARCACHON,0,1,4 - NOUVEAUX
05XA613534,2,29,ARCACHON,1,63,4 - NOUVEAUX
05XA613535,2,29,ARCACHON,18,87,4 - NOUVEAUX
05XA613463,2,29,ARCACHON,26,84,4 - NOUVEAUX
05XA613536,2,29,ARCACHON,40,120,4 - NOUVEAUX
05XA619690,2,85,ARCACHON,0,17,4 - NOUVEAUX
05XA600805,2,86,ARCACHON,0,60,4 - NOUVEAUX
04XA664040,2,12,ARCACHON,10,73,4 - NOUVEAUX
05XA619697,2,56,ARCACHON,0,16,4 - NOUVEAUX
05XA619682,2,13,ARCACHON,0,4,4 - NOUVEAUX
05XA600769,2,60,ARCACHON,0,73,4 - NOUVEAUX
05XA600766,2,88,ARCACHON,0,251,4 - NOUVEAUX
05AA004335,2,102,ARCACHON,0,9,4 - NOUVEAUX
F06XA611989,2,73,ARCACHON,0,68,4 - NOUVEAUX
82PB019540,2,74,ARCACHON,0,116,4 - NOUVEAUX
05XA627961,2,94,ARCACHON,0,124,4 - NOUVEAUX
05XA627960,2,94,ARCACHON,0,79,4 - NOUVEAUX
05XA627963,2,94,ARCACHON,0,38,4 - NOUVEAUX
05XA627962,2,94,ARCACHON,0,23,4 - NOUVEAUX
05XA628031,2,94,ARCACHON,0,95,4 - NOUVEAUX
05XA628039,2,94,ARCACHON,0,101,4 - NOUVEAUX
05XA628030,2,94,ARCACHON,0,82,4 - NOUVEAUX
05XA628038,2,94,ARCACHON,0,40,4 - NOUVEAUX
05XA628037,2,94,ARCACHON,0,14,4 - NOUVEAUX
05XA628036,2,94,ARCACHON,0,23,4 - NOUVEAUX
05XA628035,2,94,ARCACHON,0,12,4 - NOUVEAUX
05XA627988,2,94,ARCACHON,0,77,4 - NOUVEAUX
05XA627989,2,94,ARCACHON,0,102,4 - NOUVEAUX
05XA628033,2,94,ARCACHON,0,71,4 - NOUVEAUX
05XA628034,2,94,ARCACHON,0,91,4 - NOUVEAUX
05XA628032,2,94,ARCACHON,0,85,4 - NOUVEAUX
05XA627982,2,94,ARCACHON,0,111,4 - NOUVEAUX
05XA627984,2,94,ARCACHON,0,62,4 - NOUVEAUX
05XA627983,2,94,ARCACHON,0,53,4 - NOUVEAUX
05XA627981,2,94,ARCACHON,0,53,4 - NOUVEAUX
05XA627980,2,94,ARCACHON,0,58,4 - NOUVEAUX
05XA627985,2,94,ARCACHON,0,95,4 - NOUVEAUX
05XA627986,2,94,ARCACHON,0,70,4 - NOUVEAUX
05XA628027,2,94,ARCACHON,0,72,4 - NOUVEAUX
05XA628026,2,94,ARCACHON,0,141,4 - NOUVEAUX
05XA628025,2,94,ARCACHON,0,127,4 - NOUVEAUX
05XA627987,2,94,ARCACHON,0,109,4 - NOUVEAUX
05XA628029,2,94,ARCACHON,0,36,4 - NOUVEAUX
05XA628022,2,94,ARCACHON,0,71,4 - NOUVEAUX
05XA628020,2,94,ARCACHON,0,165,4 - NOUVEAUX
05XA628023,2,94,ARCACHON,0,102,4 - NOUVEAUX
05XA628021,2,94,ARCACHON,0,124,4 - NOUVEAUX
05XA628024,2,94,ARCACHON,0,162,4 - NOUVEAUX
05XA627978,2,94,ARCACHON,0,87,4 - NOUVEAUX
05XA627979,2,94,ARCACHON,0,91,4 - NOUVEAUX
05XA627977,2,94,ARCACHON,0,245,4 - NOUVEAUX
05XA627976,2,94,ARCACHON,0,34,4 - NOUVEAUX
05XA627970,2,94,ARCACHON,0,2,4 - NOUVEAUX
05XA627974,2,94,ARCACHON,0,122,4 - NOUVEAUX
05XA627973,2,94,ARCACHON,0,60,4 - NOUVEAUX
05XA627972,2,94,ARCACHON,0,44,4 - NOUVEAUX
05XA627971,2,94,ARCACHON,0,133,4 - NOUVEAUX
05XA627975,2,94,ARCACHON,0,112,4 - NOUVEAUX
05XA628001,2,94,ARCACHON,0,73,4 - NOUVEAUX
05XA628008,2,94,ARCACHON,0,74,4 - NOUVEAUX
05XA628009,2,94,ARCACHON,0,60,4 - NOUVEAUX
05XA628007,2,94,ARCACHON,0,122,4 - NOUVEAUX
05XA628006,2,94,ARCACHON,0,38,4 - NOUVEAUX
05XA628005,2,94,ARCACHON,0,42,4 - NOUVEAUX
05XA628000,2,94,ARCACHON,0,84,4 - NOUVEAUX
04XA328986,2,94,ARCACHON,0,137,4 - NOUVEAUX
04XA328985,2,94,ARCACHON,0,70,4 - NOUVEAUX
05XA628003,2,94,ARCACHON,0,102,4 - NOUVEAUX
05XA628004,2,94,ARCACHON,0,94,4 - NOUVEAUX
04XA328987,2,94,ARCACHON,0,120,4 - NOUVEAUX
04XA328989,2,94,ARCACHON,0,67,4 - NOUVEAUX
04XA328982,2,94,ARCACHON,0,98,4 - NOUVEAUX
04XA328983,2,94,ARCACHON,0,42,4 - NOUVEAUX
04XA328980,2,94,ARCACHON,0,68,4 - NOUVEAUX
04XA328981,2,94,ARCACHON,0,54,4 - NOUVEAUX
05XA630156,2,94,ARCACHON,0,131,4 - NOUVEAUX
05XA630153,2,94,ARCACHON,0,18,4 - NOUVEAUX
05XA630158,2,94,ARCACHON,0,83,4 - NOUVEAUX
05XA630157,2,94,ARCACHON,0,0,4 - NOUVEAUX
05XA628073,2,20,ARCACHON,0,31,4 - NOUVEAUX
05XA627968,2,20,ARCACHON,0,27,4 - NOUVEAUX
05XA627966,2,20,ARCACHON,0,37,4 - NOUVEAUX
05XA627967,2,20,ARCACHON,0,17,4 - NOUVEAUX
05XA627965,2,20,ARCACHON,0,57,4 - NOUVEAUX
05XA628070,2,20,ARCACHON,0,78,4 - NOUVEAUX
05XA628072,2,20,ARCACHON,0,39,4 - NOUVEAUX
05XA628085,2,20,ARCACHON,0,62,4 - NOUVEAUX
05XA628076,2,20,ARCACHON,0,28,4 - NOUVEAUX
05XA628086,2,20,ARCACHON,0,98,4 - NOUVEAUX
05XA628074,2,20,ARCACHON,0,65,4 - NOUVEAUX
05XA628077,2,20,ARCACHON,0,31,4 - NOUVEAUX
05XA628078,2,20,ARCACHON,0,42,4 - NOUVEAUX
05XA628079,2,20,ARCACHON,0,65,4 - NOUVEAUX
ZZ95PA403689,3,1,LA TESTE,9,15,4 - NOUVEAUX
04AB377785,3,1,LA TESTE,10,187,4 - NOUVEAUX
ZZ83057372,3,1,LA TESTE,40,139,4 - NOUVEAUX
ZZ94PA359933,3,1,LA TESTE,11,20,4 - NOUVEAUX
ZZ78073648,3,2,LA TESTE,54,63,4 - NOUVEAUX
ZZ710025130,3,3,LA TESTE,47,158,4 - NOUVEAUX
ZZ79091422,3,3,LA TESTE,71,63,4 - NOUVEAUX
06XA201229,3,3,LA TESTE,32,88,4 - NOUVEAUX
F06XA248691,3,4,LA TESTE,28,142,4 - NOUVEAUX
ZZ96873389,3,4,LA TESTE,31,54,4 - NOUVEAUX
03AA573536,3,4,LA TESTE,33,30,4 - NOUVEAUX
ZZ93PA366341,3,4,LA TESTE,92,93,4 - NOUVEAUX
ZZ97AA208819,3,4,LA TESTE,76,133,4 - NOUVEAUX
04XA314772,3,5,LA TESTE,282,300,4 - NOUVEAUX
ZZ84097015,3,5,LA TESTE,18,103,4 - NOUVEAUX
ZZ87232885,3,5,LA TESTE,59,141,4 - NOUVEAUX
04XA649224,3,6,LA TESTE,57,104,4 - NOUVEAUX
98AB003230,3,7,LA TESTE,4,16,4 - NOUVEAUX
ZZ93266284,3,7,LA TESTE,40,69,4 - NOUVEAUX
ZZ97AA205378,3,7,LA TESTE,36,47,4 - NOUVEAUX
99AA213815,3,8,LA TESTE,1,135,4 - NOUVEAUX
ZZ95001398,3,9,LA TESTE,53,125,4 - NOUVEAUX
ZZ84017592,3,9,LA TESTE,0,29,4 - NOUVEAUX
ZZ92BB005839,3,9,LA TESTE,31,115,4 - NOUVEAUX
ZZ95300100,3,9,LA TESTE,20,40,4 - NOUVEAUX
2001AA050524,3,10,LA TESTE,17,24,4 - NOUVEAUX
04XA649276,3,10,LA TESTE,89,132,4 - NOUVEAUX
04XA658786,3,10,LA TESTE,20,140,4 - NOUVEAUX
05XA600776,3,10,LA TESTE,33,89,4 - NOUVEAUX
98AA022147,3,10,LA TESTE,8,28,4 - NOUVEAUX
ZZ91251064,3,11,LA TESTE,8,32,4 - NOUVEAUX
ZZ77652922,3,11,LA TESTE,26,76,4 - NOUVEAUX
2000263735,3,11,LA TESTE,65,226,4 - NOUVEAUX
ZZ90232872,3,11,LA TESTE,20,40,4 - NOUVEAUX
01GA201379,3,11,LA TESTE,75,58,4 - NOUVEAUX
ZZ94244481,3,11,LA TESTE,35,30,4 - NOUVEAUX
ZZ89BA052130,3,11,LA TESTE,54,154,4 - NOUVEAUX
2001AA652663,3,11,LA TESTE,25,65,4 - NOUVEAUX
ZZ92266109,3,11,LA TESTE,13,70,4 - NOUVEAUX
ZZ79098464,3,11,LA TESTE,1,70,4 - NOUVEAUX
ZZ77669932,3,12,LA TESTE,0,64,4 - NOUVEAUX
05XA612934,3,12,LA TESTE,71,66,4 - NOUVEAUX
02AB392535,3,12,LA TESTE,1,19,4 - NOUVEAUX
ZZ95016471,3,12,LA TESTE,11,58,4 - NOUVEAUX
87BA221184,3,12,LA TESTE,144,60,4 - NOUVEAUX
ZZ853432092,3,13,LA TESTE,36,154,4 - NOUVEAUX
ZZ652978,3,13,LA TESTE,39,76,4 - NOUVEAUX
ZZ79080194,3,13,LA TESTE,0,67,4 - NOUVEAUX
ZZ96265668,3,13,LA TESTE,0,155,4 - NOUVEAUX
ZZ89BA057275,3,13,LA TESTE,19,56,4 - NOUVEAUX
04XA671128,3,13,LA TESTE,7,34,4 - NOUVEAUX
2001AA050520,3,13,LA TESTE,57,117,4 - NOUVEAUX
ZZ88661956,3,14,LA TESTE,86,229,4 - NOUVEAUX
ZZ96275871,3,14,LA TESTE,1,12,4 - NOUVEAUX
ZZ77856758,3,15,LA TESTE,29,30,4 - NOUVEAUX
ZZ95300130,3,16,LA TESTE,6,88,4 - NOUVEAUX
01AA109193,3,16,LA TESTE,29,65,4 - NOUVEAUX
ZZ725068130,3,16,LA TESTE,12,161,4 - NOUVEAUX
F06XA629738,3,16,LA TESTE,20,31,4 - NOUVEAUX
ZZ95PA330667,3,16,LA TESTE,11,5,4 - NOUVEAUX
ZZ90PA232959,3,17,LA TESTE,25,41,4 - NOUVEAUX
04XA317930,3,18,LA TESTE,97,99,4 - NOUVEAUX
ZZ92PA351854,3,18,LA TESTE,23,79,4 - NOUVEAUX
ZZ97208861,3,18,LA TESTE,7,88,4 - NOUVEAUX
ZZ94209710,3,18,LA TESTE,34,54,4 - NOUVEAUX
ZZ90PA232907,3,18,LA TESTE,54,4,4 - NOUVEAUX
04AB332471,3,19,LA TESTE,37,86,4 - NOUVEAUX
ZZ335344530,3,19,LA TESTE,135,149,4 - NOUVEAUX
ZZ95300154,3,19,LA TESTE,8,6,4 - NOUVEAUX
03AA825658,3,20,LA TESTE,49,127,4 - NOUVEAUX
ZZ92294108,3,20,LA TESTE,2,8,4 - NOUVEAUX
ZZ84004093,3,20,LA TESTE,3,15,4 - NOUVEAUX
ZZ94PA352080,3,20,LA TESTE,5,38,4 - NOUVEAUX
ZZ92PA348680,3,21,LA TESTE,1,20,4 - NOUVEAUX
ZZ740051630,3,21,LA TESTE,24,153,4 - NOUVEAUX
ZZ88BA747960,3,22,LA TESTE,59,58,4 - NOUVEAUX
ZZ91217690,3,22,LA TESTE,55,22,4 - NOUVEAUX
ZZ82057963,3,22,LA TESTE,17,43,4 - NOUVEAUX
ZZ88BA082969,3,22,LA TESTE,75,135,4 - NOUVEAUX
ZZ96872206,3,22,LA TESTE,24,66,4 - NOUVEAUX
03XA648879,3,22,LA TESTE,10,107,4 - NOUVEAUX
05AB029817,3,22,LA TESTE,0,4,4 - NOUVEAUX
ZZ94281887,3,22,LA TESTE,0,0,4 - NOUVEAUX
ZZ97040329,3,23,LA TESTE,1,17,4 - NOUVEAUX
ZZ90BA003039,3,23,LA TESTE,12,94,4 - NOUVEAUX
03AA538421,3,23,LA TESTE,10,29,4 - NOUVEAUX
ZZ92PA266089,3,24,LA TESTE,2,181,4 - NOUVEAUX
ZZ74561852,3,24,LA TESTE,39,85,4 - NOUVEAUX
ZZ86215963,3,24,LA TESTE,7,26,4 - NOUVEAUX
ZZ88BA081604,3,24,LA TESTE,30,129,4 - NOUVEAUX
ZZ97013224,3,24,LA TESTE,32,223,4 - NOUVEAUX
ZZ92266019,3,24,LA TESTE,20,60,4 - NOUVEAUX
ZZ91PA345912,3,24,LA TESTE,3,37,4 - NOUVEAUX
ZZ96PA872190,3,26,LA TESTE,40,108,4 - NOUVEAUX
ZZ78024008,3,26,LA TESTE,31,87,4 - NOUVEAUX
ZZ8000780,3,26,LA TESTE,37,12,4 - NOUVEAUX
ZZ88BA140720,3,26,LA TESTE,58,77,4 - NOUVEAUX
ZZ88059815,3,27,LA TESTE,74,69,4 - NOUVEAUX
04XA668292,3,27,LA TESTE,12,49,4 - NOUVEAUX
03AA538463,3,27,LA TESTE,14,70,4 - NOUVEAUX
ZZ84029433,3,27,LA TESTE,47,94,4 - NOUVEAUX
ZZ97161985,3,27,LA TESTE,15,96,4 - NOUVEAUX
ZZ88BA077550,3,31,LA TESTE,1,76,4 - NOUVEAUX
ZZ175626381,3,31,LA TESTE,1,87,4 - NOUVEAUX
ZZ792002656,3,32,LA TESTE,4,118,4 - NOUVEAUX
ZZ82057938,3,32,LA TESTE,16,86,4 - NOUVEAUX
03XA331821,3,32,LA TESTE,138,208,4 - NOUVEAUX
Z882529310,3,500,LA TESTE,21,98,4 - NOUVEAUX
ZZ93PA290531,3,33,LA TESTE,4,50,4 - NOUVEAUX
2000AA203107,3,33,LA TESTE,4,30,4 - NOUVEAUX
04XA302498,3,33,LA TESTE,50,54,4 - NOUVEAUX
98371275,3,34,LA TESTE,0,20,4 - NOUVEAUX
ZZ91251067,3,34,LA TESTE,28,82,4 - NOUVEAUX
ZZ88BB010813,3,34,LA TESTE,17,38,4 - NOUVEAUX
05XA204750,3,34,LA TESTE,39,207,4 - NOUVEAUX
ZZ88BA082912,3,35,LA TESTE,102,109,4 - NOUVEAUX
ZZ84072857,3,35,LA TESTE,59,56,4 - NOUVEAUX
ZZ88077573,3,35,LA TESTE,21,20,4 - NOUVEAUX
ZZ89089964,3,35,LA TESTE,59,100,4 - NOUVEAUX
05XA260431,3,35,LA TESTE,0,66,4 - NOUVEAUX
ZZ82127469,3,35,LA TESTE,3,7,4 - NOUVEAUX
ZZ88742598,3,35,LA TESTE,61,83,4 - NOUVEAUX
F06XA201706,3,35,LA TESTE,33,63,4 - NOUVEAUX
ZZ88040600,3,35,LA TESTE,109,176,4 - NOUVEAUX
ZZ88692698,3,35,LA TESTE,29,39,4 - NOUVEAUX
99AA049042,3,35,LA TESTE,48,77,4 - NOUVEAUX
04XA318797,3,36,LA TESTE,38,130,4 - NOUVEAUX
ZZ97205370,3,36,LA TESTE,2,4,4 - NOUVEAUX
ZZ9217403,3,36,LA TESTE,15,39,4 - NOUVEAUX
01GA070449,3,36,LA TESTE,269,386,4 - NOUVEAUX
2001AA050535,3,36,LA TESTE,18,260,4 - NOUVEAUX
ZZ94228054,3,36,LA TESTE,39,57,4 - NOUVEAUX
F06XA201144,3,36,LA TESTE,31,146,4 - NOUVEAUX
04XA668291,3,36,LA TESTE,73,158,4 - NOUVEAUX
ZZ75575676,3,37,LA TESTE,0,61,4 - NOUVEAUX
05XA632792,3,37,LA TESTE,40,83,4 - NOUVEAUX
04XA671122,3,37,LA TESTE,12,42,4 - NOUVEAUX
ZZ83017210,3,37,LA TESTE,32,28,4 - NOUVEAUX
ZZ82087319,3,39,LA TESTE,0,58,4 - NOUVEAUX
05XA632724,3,39,LA TESTE,30,40,4 - NOUVEAUX
ZZ96003081,3,39,LA TESTE,5,10,4 - NOUVEAUX
ZZ87232862,3,40,LA TESTE,162,153,4 - NOUVEAUX
99AA156228,3,40,LA TESTE,63,114,4 - NOUVEAUX
03XA302493,3,40,LA TESTE,74,93,4 - NOUVEAUX
ZZ90232957,3,40,LA TESTE,30,33,4 - NOUVEAUX
ZZ91345941,3,40,LA TESTE,23,42,4 - NOUVEAUX
ZZ92PA312945,3,40,LA TESTE,6,42,4 - NOUVEAUX
04XA325096,3,40,LA TESTE,69,318,4 - NOUVEAUX
03AA825716,3,40,LA TESTE,23,55,4 - NOUVEAUX
ZZ93PA234153,3,41,LA TESTE,2,97,4 - NOUVEAUX
ZZ94PA350034,3,41,LA TESTE,60,106,4 - NOUVEAUX
ZZ96PA872183,3,41,LA TESTE,102,178,4 - NOUVEAUX
ZZ87503789,3,41,LA TESTE,119,148,4 - NOUVEAUX
ZZ700620800,3,41,LA TESTE,126,98,4 - NOUVEAUX
03AA582066,3,41,LA TESTE,28,186,4 - NOUVEAUX
04XA682402,3,42,LA TESTE,5,117,4 - NOUVEAUX
ZZ93PA219473,3,42,LA TESTE,1,100,4 - NOUVEAUX
05XA253645,3,42,LA TESTE,0,122,4 - NOUVEAUX
F06XA224660,3,42,LA TESTE,28,112,4 - NOUVEAUX
ZZ88082894,3,44,LA TESTE,10,97,4 - NOUVEAUX
ZZ92348696,3,44,LA TESTE,0,0,4 - NOUVEAUX
ZZ93PA208617,3,44,LA TESTE,4,20,4 - NOUVEAUX
ZZ88081579,3,44,LA TESTE,49,96,4 - NOUVEAUX
ZZ90010815,3,44,LA TESTE,85,57,4 - NOUVEAUX
ZZ75627981,3,45,LA TESTE,0,0,4 - NOUVEAUX
ZZ90232946,3,45,LA TESTE,58,88,4 - NOUVEAUX
ZZ90PA205221,3,45,LA TESTE,40,117,4 - NOUVEAUX
ZZ96PA504854,3,45,LA TESTE,0,32,4 - NOUVEAUX
ZZ88087004,3,46,LA TESTE,0,115,4 - NOUVEAUX
ZZ91PA276667,3,46,LA TESTE,9,39,4 - NOUVEAUX
05XA664106,3,46,LA TESTE,42,114,4 - NOUVEAUX
ZZ93PB001766,3,46,LA TESTE,33,80,4 - NOUVEAUX
ZZ682033290,3,46,LA TESTE,22,78,4 - NOUVEAUX
ZZ95330665,3,46,LA TESTE,34,47,4 - NOUVEAUX
ZZ792002809,3,47,LA TESTE,0,181,4 - NOUVEAUX
ZZ87263547,3,47,LA TESTE,70,152,4 - NOUVEAUX
ZZ96500304,3,48,LA TESTE,0,116,4 - NOUVEAUX
ZZ88071566,3,49,LA TESTE,6,162,4 - NOUVEAUX
ZZ752808430,3,50,LA TESTE,0,9,4 - NOUVEAUX
ZZ96250902,3,50,LA TESTE,4,126,4 - NOUVEAUX
ZZ700621780,3,50,LA TESTE,240,305,4 - NOUVEAUX
05XA233387,3,50,LA TESTE,0,52,4 - NOUVEAUX
ZZ88BA078863,3,50,LA TESTE,9,56,4 - NOUVEAUX
ZZ87503754,3,51,LA TESTE,56,152,4 - NOUVEAUX
ZZ525240,3,51,LA TESTE,5,20,4 - NOUVEAUX
ZZ92PA208596,3,51,LA TESTE,56,94,4 - NOUVEAUX
F06XA224534,3,53,LA TESTE,65,121,4 - NOUVEAUX
92BB007913,3,53,LA TESTE,40,213,4 - NOUVEAUX
ZZ96872175,3,53,LA TESTE,85,100,4 - NOUVEAUX
03AA516243,3,54,LA TESTE,189,164,4 - NOUVEAUX
99AA049066,3,54,LA TESTE,21,26,4 - NOUVEAUX
ZZ93PA219453,3,54,LA TESTE,18,29,4 - NOUVEAUX
ZZ90PA264839,3,54,LA TESTE,54,115,4 - NOUVEAUX
03AB781373,3,55,LA TESTE,4,32,4 - NOUVEAUX
ZZ88000747,3,55,LA TESTE,7,11,4 - NOUVEAUX
ZZ92PA327958,3,55,LA TESTE,0,6,4 - NOUVEAUX
ZZ95PA414102,3,55,LA TESTE,14,17,4 - NOUVEAUX
ZZ96850766,3,55,LA TESTE,25,81,4 - NOUVEAUX
04AB332430,3,55,LA TESTE,3,0,4 - NOUVEAUX
ZZ93007881,3,55,LA TESTE,0,40,4 - NOUVEAUX
ZZ95PA455629,3,55,LA TESTE,5,5,4 - NOUVEAUX
04XA329166,3,55,LA TESTE,21,19,4 - NOUVEAUX
96WEE29827,3,55,LA TESTE,0,3,4 - NOUVEAUX
01AB106265,3,55,LA TESTE,15,30,4 - NOUVEAUX
ZZ88BA082999,3,55,LA TESTE,20,30,4 - NOUVEAUX
ZZ88124797,3,56,LA TESTE,7,33,4 - NOUVEAUX
04XA649310,3,56,LA TESTE,3,20,4 - NOUVEAUX
ZZ129351,3,56,LA TESTE,64,55,4 - NOUVEAUX
ZZ88BA087175,3,56,LA TESTE,2,13,4 - NOUVEAUX
ZZ82087254,3,56,LA TESTE,18,29,4 - NOUVEAUX
ZZ88BA077441,3,57,LA TESTE,19,31,4 - NOUVEAUX
ZZ89068586,3,57,LA TESTE,16,40,4 - NOUVEAUX
98022113,3,57,LA TESTE,15,23,4 - NOUVEAUX
91PA217710,3,57,LA TESTE,30,47,4 - NOUVEAUX
04XA664107,3,57,LA TESTE,12,23,4 - NOUVEAUX
ZZ89057261,3,57,LA TESTE,16,56,4 - NOUVEAUX
F06XA201268,3,58,LA TESTE,1,26,4 - NOUVEAUX
ZZ84341003,3,58,LA TESTE,15,12,4 - NOUVEAUX
ZZ91PA295719,3,58,LA TESTE,27,46,4 - NOUVEAUX
ZZ97AA013267,3,58,LA TESTE,6,40,4 - NOUVEAUX
ZZ94281841,3,58,LA TESTE,1,11,4 - NOUVEAUX
F06XA201193,3,58,LA TESTE,20,79,4 - NOUVEAUX
ZZ92PA266154,3,58,LA TESTE,21,55,4 - NOUVEAUX
03AA842896,3,59,LA TESTE,2,2,4 - NOUVEAUX
ZZ95414107,3,59,LA TESTE,38,53,4 - NOUVEAUX
ZZ95PA300023,3,59,LA TESTE,143,100,4 - NOUVEAUX
ZZ84072883,3,59,LA TESTE,40,59,4 - NOUVEAUX
ZZ88BA078959,3,60,LA TESTE,69,158,4 - NOUVEAUX
ZZ88BA087124,3,60,LA TESTE,71,73,4 - NOUVEAUX
03AA825692,3,60,LA TESTE,62,211,4 - NOUVEAUX
02AA167988,3,60,LA TESTE,0,151,4 - NOUVEAUX
05AA050829,3,60,LA TESTE,9,9,4 - NOUVEAUX
ZZ94209566,3,60,LA TESTE,2,2,4 - NOUVEAUX
97AA259526,3,61,LA TESTE,113,118,4 - NOUVEAUX
05AA050907,3,61,LA TESTE,48,97,4 - NOUVEAUX
04XA668300,3,62,LA TESTE,63,106,4 - NOUVEAUX
05XA263371,3,62,LA TESTE,47,127,4 - NOUVEAUX
05XA260391,3,62,LA TESTE,34,147,4 - NOUVEAUX
ZZ93PA208393,3,62,LA TESTE,0,115,4 - NOUVEAUX
F06XA201177,3,63,LA TESTE,10,72,4 - NOUVEAUX
F06XA202542,3,63,LA TESTE,13,67,4 - NOUVEAUX
F06XA602872,3,63,LA TESTE,73,82,4 - NOUVEAUX
05AA050794,3,64,LA TESTE,37,96,4 - NOUVEAUX
F06XA247810,3,64,LA TESTE,71,164,4 - NOUVEAUX
05AA050921,3,65,LA TESTE,5,54,4 - NOUVEAUX
ZZ90PA205242,3,65,LA TESTE,24,132,4 - NOUVEAUX
ZZ87149844,3,66,LA TESTE,23,86,4 - NOUVEAUX
03AA582067,3,66,LA TESTE,33,114,4 - NOUVEAUX
98022137,3,66,LA TESTE,5,14,4 - NOUVEAUX
ZZ91012277,3,67,LA TESTE,10,284,4 - NOUVEAUX
ZZ88BA087226,3,67,LA TESTE,1,21,4 - NOUVEAUX
ZZ89090461,3,68,LA TESTE,0,195,4 - NOUVEAUX
05XA613373,3,68,LA TESTE,120,474,4 - NOUVEAUX
ZZ91115051,3,68,LA TESTE,0,21,4 - NOUVEAUX
AA026342,3,68,LA TESTE,36,156,4 - NOUVEAUX
99AA049135,3,68,LA TESTE,3,1,4 - NOUVEAUX
01AA065539,3,68,LA TESTE,97,91,4 - NOUVEAUX
ZZ88BA071578,3,68,LA TESTE,88,80,4 - NOUVEAUX
ZZ8020068,3,68,LA TESTE,3824,4638,4 - NOUVEAUX
ZZ94PA209610,3,68,LA TESTE,44,48,4 - NOUVEAUX
04XA314752,3,68,LA TESTE,18,30,4 - NOUVEAUX
03AB781392,3,68,LA TESTE,1,45,4 - NOUVEAUX
04XA671106,3,69,LA TESTE,0,125,4 - NOUVEAUX
ZZ82202690,3,70,LA TESTE,61,172,4 - NOUVEAUX
97000856,3,70,PYLA SUR,20,27,4 - NOUVEAUX
200263681,3,70,LA TESTE,31,37,4 - NOUVEAUX
ZZ88BA087272,3,70,LA TESTE,60,128,4 - NOUVEAUX
05XA620627,3,71,LA TESTE,41,140,4 - NOUVEAUX
05XA263480,3,71,LA TESTE,84,120,4 - NOUVEAUX
ZZ97AA208807,3,72,LA TESTE,0,35,4 - NOUVEAUX
F06XA602964,3,72,PYLA SUR,30,265,4 - NOUVEAUX
ZZ93PB007022,3,73,LA TESTE,0,163,4 - NOUVEAUX
ZZ756735560,3,74,LA TESTE,20,20,4 - NOUVEAUX
ZZ87232939,3,74,LA TESTE,18,228,4 - NOUVEAUX
04XA671085,3,74,LA TESTE,0,120,4 - NOUVEAUX
ZZ90PA232857,3,74,LA TESTE,20,187,4 - NOUVEAUX
ZZ90PA232954,3,74,LA TESTE,7,245,4 - NOUVEAUX
2000263683,3,75,LA TESTE,39,11,4 - NOUVEAUX
05XA619686,3,76,LA TESTE,0,110,4 - NOUVEAUX
ZZ94227986,3,76,LA TESTE,46,39,4 - NOUVEAUX
2001GA053248,3,77,LA TESTE,0,43,4 - NOUVEAUX
05XA613505,3,77,LA TESTE,0,35,4 - NOUVEAUX
2001GA053201,3,78,LA TESTE,42,96,4 - NOUVEAUX
ZZ8729695,3,78,LA TESTE,85,360,4 - NOUVEAUX
2000263658,3,78,LA TESTE,4,231,4 - NOUVEAUX
ZZ164214776,3,78,LA TESTE,48,126,4 - NOUVEAUX
ZZ97071601,3,78,LA TESTE,65,224,4 - NOUVEAUX
ZZ92PA293661,3,78,LA TESTE,39,442,4 - NOUVEAUX
ZZ82127456,3,78,LA TESTE,20,151,4 - NOUVEAUX
F06XA224679,3,78,LA TESTE,10,47,4 - NOUVEAUX
ZZ682014450,3,79,LA TESTE,34,24,4 - NOUVEAUX
ZZ88BA077391,3,81,LA TESTE,22,69,4 - NOUVEAUX
03AB569543,3,82,LA TESTE,27,139,4 - NOUVEAUX
01AB106303,3,82,LA TESTE,21,25,4 - NOUVEAUX
ZZ84029310,3,82,LA TESTE,41,35,4 - NOUVEAUX
ZZ95434283,3,82,LA TESTE,22,60,4 - NOUVEAUX
99061155,3,82,LA TESTE,37,65,4 - NOUVEAUX
ZZ87BB519565,3,83,LA TESTE,0,23,4 - NOUVEAUX
ZZ88BA603492,3,83,LA TESTE,30,58,4 - NOUVEAUX
03AA582023,3,85,LA TESTE,13,129,4 - NOUVEAUX
ZZ88747991,3,85,LA TESTE,33,41,4 - NOUVEAUX
